Column1,Column2,Column3,Column4,Column5,Column6,Column7
9.75,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.76,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.77,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.78,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.79,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.8,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.81,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.82,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.83,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.84,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.85,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.86,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.87,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.88,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.89,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.9,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.91,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.92,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.93,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.94,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.95,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.96,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.97,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.98,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
9.99,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.0,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.01,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.02,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.03,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.04,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.05,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.06,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.07,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.08,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.09,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.1,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.11,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.12,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.13,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.14,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.15,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.16,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.17,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.18,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.19,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.2,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.21,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.22,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.23,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.24,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.25,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.26,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.27,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.28,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.29,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.3,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.31,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.32,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.33,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.34,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.35,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.36,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.37,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.38,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.39,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.4,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.41,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.42,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.43,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.44,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.45,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.46,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.47,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.48,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.49,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.5,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.51,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.52,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.53,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.54,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.55,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.56,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.57,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.58,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.59,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.6,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.61,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.62,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.63,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.64,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.65,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.66,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.67,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.68,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.69,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.7,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.71,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.72,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.73,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.74,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.75,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.76,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.77,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.78,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.79,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.8,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.81,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.82,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.83,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.84,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.85,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.86,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.87,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.88,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.89,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.9,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.91,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.92,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.93,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.94,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.95,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.96,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.97,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.98,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
10.99,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.0,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.01,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.02,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.03,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.04,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.05,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.06,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.07,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.08,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.09,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.1,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.11,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.12,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.13,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.14,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.15,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.16,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.17,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.18,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.19,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.2,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.21,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.22,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.23,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.24,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.25,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.26,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.27,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.28,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.29,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.3,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.31,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.32,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.33,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.34,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.35,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.36,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.37,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.38,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.39,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.4,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.41,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.42,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.43,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.44,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.45,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.46,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.47,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.48,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.49,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.5,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.51,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.52,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.53,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.54,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.55,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.56,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.57,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.58,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.59,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.6,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.61,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.62,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.63,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.64,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.65,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.66,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.67,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.68,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.69,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.7,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.71,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.72,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.73,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.74,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.75,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.76,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.77,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.78,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.79,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.8,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.81,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.82,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.83,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.84,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
11.85,-2.6804736376608738e-8,-1.49365068183757e-8,5000.000000026805,-1.4924345331246888e-8,5000.000000014924,5000.000000014937
